Level,Name
70★★,Wind-up Magnai
70★★,House Borel Interior Wall
70★★,Picnic Set
70★★,Miniature Iloh
70★★,Sewing Baskets
70★★★,Stuffed Tsukuyomi
70★★★,True Linen
70★★★,True Linen Cap of Scouting
70★★★,True Linen Cap of Aiming
70★★★,True Linen Hat of Casting
70★★★,True Linen Hat of Healing
70★★★,Onishi Kasa
70★★★,Rain Hood
70★★★,True Linen Coat of Striking
70★★★,True Linen Jacket of Scouting
70★★★,True Linen Jacket of Aiming
70★★★,True Linen Robe of Casting
70★★★,True Linen Robe of Healing
70★★★,Onishi Dogi
70★★★,Yamashi Dogi
70★★★,Whisperfine Woolen Coat
70★★★,Raincoat
70★★★,True Linen Halfgloves of Striking
70★★★,True Linen Gloves of Casting
70★★★,True Linen Gloves of Healing
70★★★,Onishi Obi
70★★★,Yamashi Obi
70★★★,True Linen Skirt of Fending
70★★★,True Linen Breeches of Maiming
70★★★,True Linen Trousers of Striking
70★★★,True Linen Breeches of Scouting
70★★★,True Linen Breeches of Aiming
70★★★,True Linen Breeches of Casting
70★★★,True Linen Breeches of Healing
70★★★,Onishi Momohiki
70★★★,Yamashi Momohiki
70★★★,Whisperfine Woolen Shorts
70★★★,Whisperfine Woolen Boots
70★★★,Byakko Cub
70★★★,Lunar Barding
70★★★,Stuffed Alpha
70★★★★,Stardust Cotton Cloth
70★★★★,Rakshasa Kasaya of Fending
70★★★★,Rakshasa Kasaya of Maiming
70★★★★,Rakshasa Haori of Striking
70★★★★,Rakshasa Haori of Scouting
70★★★★,Rakshasa Haori of Aiming
70★★★★,Rakshasa Dogi of Casting
70★★★★,Rakshasa Dogi of Healing
70★★★★,Rakshasa Tsutsu-hakama of Fending
70★★★★,Rakshasa Tsutsu-hakama of Maiming
70★★★★,Rakshasa Hakama of Striking
70★★★★,Rakshasa Hakama of Scouting
70★★★★,Rakshasa Hakama of Aiming
70★★★★,Rakshasa Tsutsu-hakama of Casting
70★★★★,Rakshasa Tsutsu-hakama of Healing
70★★★★,Scarlet Peacock
70★★★★,Seitei
80★,Summer Indigo Shirt
80★,Cropped Summer Indigo Slops
80★★,Ethereal Silk
80★★,Facet Turban of Scouting
80★★,Facet Turban of Aiming
80★★,Facet Hat of Casting
80★★,Facet Hat of Healing
80★★,Facet Hat of Crafting
80★★,Facet Dolman of Scouting
80★★,Facet Tabard of Aiming
80★★,Facet Coat of Casting
80★★,Facet Coat of Healing
80★★,Facet Coat of Crafting
80★★,Facet Coat of Gathering
80★★,Urban Coat
80★★,Rebel Coat
80★★,Facet Halfgloves of Aiming
80★★,Facet Dress Gloves of Healing
80★★,Facet Fingerless Gloves of Gathering
80★★,Facet Gaskins of Striking
80★★,Facet Brais of Aiming
80★★,Facet Bottoms of Casting
80★★,Facet Trousers of Healing
80★★,Facet Trousers of Crafting
80★★,Facet Bottoms of Gathering
15,Glamour Prism
50★,Pearl Roselle Capeline
50★,Straw Capeline
50★★,Crescent Moon Cone
50★★,Crescent Moon Nightcap
50★★,Crescent Moon Nightgown
50★★,Best Man's Jacket
50★★,Bridesmaid's Dress
50★★,Crescent Moon Bottoms
50★★,Best Man's Slacks
50★★,Bridesmaid's Tights
50★★,Crescent Moon Slippers
50★★★,Augmented Cashmere Robe of Casting
50★★★,Augmented Cashmere Robe of Healing
17,Glade Cottage Roof (Wood)
21,Glade Cottage Roof (Stone)
32,Riviera Awning
34,Glade House Roof (Wood)
35,Spotted Interior Wall
38,Glade House Roof (Stone)
39,Linen Parasol
40,Glade Awning
41,Riviera Flora Interior Wall
41,Glade Flora Interior Wall
41,Oasis Flora Interior Wall
44,Oasis Awning
44,Glade Thatch Wall
45,Striped Interior Wall
45,Teal Blue Carpeting
46,Wavy Interior Wall
48,Chocobo Interior Wall
48,Chocobo Flooring
50★,Classic Interior Wall
50★,Glade Mansion Roof (Wood)
50★,Glade Mansion Roof (Stone)
50★★,Moogle Interior Wall
50★★,Moogle Flooring
50★★,Tatami Flooring
55,Bluesky Interior Wall
63,Hingan Interior Wall
78,Eulmoran Inner Wall
16,Riviera Bed
28,Glade Bed
32,Oasis Leaf Rug
33,Simple Curtain
34,Oasis Bed
35,Chirurgeon's Curtain
36,Prism Pouch
37,Riviera Rug
37,Glade Fringed Rug
37,Oasis Rug
39,Red Carpet
40,Stuffed Ahriman
40,Glade Rug
40,Riviera Doormat
42,Riviera Armchair
42,Oasis Bench
42,Glade Doormat
44,Riviera Couch
45,Oasis Armchair
45,Oasis Doormat
45,Goobbue Rug
46,Oasis Argyle Rug
47,Oasis Couch
49,Stuffed Chocobo
50★,Tonberry Floor Lamp
50★,Tonberry Round Table
50★,Tonberry Bed
50★,Tonberry Dining Table
50★,Combed Wool Rug
50★,Tatami Mat
50★,Tonberry Oval Rug
50★,Tonberry Square Rug
50★★,Riviera Cushion
50★★,Glade Cushion
50★★,Oasis Cushion
50★★,South Seas Armchair
50★★,Stuffed Moogle
50★★,South Seas Couch
50★★,Double Feather Bed
50★★,Moogle Rug
50★★★,Carbuncle Round Table
50★★★,Large Woven Rug
56,Carbuncle Bed
59,Sofa Cushions
62,Hingan Chair
66,Unfinished Shawl
66,Hingan Sofa
66,Fat Cat Sofa
69,Kimono Hanger
78,Misplaced Mog Slippers
78,Tabletop Hat Stand
50★,Wolf Ranger's Hat
50★,Wolf Cavalier's Hat
50★,Wolf Hat
50★,Wolf Tunic
50★,Wolf Bliaud
50★,Wolf Robe
50★,Wolf Bracers
50★,Wolf Dress Gloves
50★,Wolf Sash
50★,Wolf Trousers
50★,Wolf Kecks
50★,Wolf Gaskins
50★,Wolf Tights
50★,Wolf Dress Shoes
63,Elegant Bustle
65,Winsome Spring Dress
68,Seductive Bustier
70,Tennyo Hagoromo
70,Canvas Repair Materials
73,Upholstery Repair Materials
75,Amaro Barding Repair Materials
75,Workshop Sign
78,Lute Repair Materials
80,Lute Modification Component
20,Skybuilders' Rope
40,Skybuilders' Cloth
60,Skybuilders' Broom
70,Skybuilders' Gloves
80,Skybuilders' Waterproof Sheet
61,Replica Sky Pirate's Vest of Aiming
61,Replica Sky Pirate's Coat of Healing
61,Replica Sky Pirate's Coat of Casting
61,Replica Sky Pirate's Gaskins of Fending
61,Replica Sky Pirate's Gaskins of Maiming
61,Replica Sky Pirate's Trousers of Striking
61,Replica Sky Pirate's Halfslops of Aiming
61,Replica Sky Pirate's Trousers of Scouting
61,Replica Sky Pirate's Bottoms of Healing
61,Replica Sky Pirate's Bottoms of Casting
61,Replica Sky Rat Breeches of Fending
61,Replica Sky Rat Breeches of Maiming
61,Replica Sky Rat Breeches of Striking
61,Replica Sky Rat Breeches of Aiming
61,Replica Sky Rat Breeches of Scouting
61,Replica Sky Rat Breeches of Healing
61,Replica Sky Rat Breeches of Casting
