Level,Name
70★★★★,Rakshasa Rod
70★★★★,Rakshasa Rapier
70★★★★,Rakshasa Ephemeris
70★★★★,Rakshasa Gantai of Striking
70★★★★,Rakshasa Gantai of Scouting
70★★★★,Rakshasa Gantai of Aiming
70★★★★,Rakshasa Kanmuri of Casting
70★★★★,Rakshasa Kanmuri of Healing
70★★★★,Rakshasa Earings of Fending
70★★★★,Rakshasa Earings of Slaying
70★★★★,Rakshasa Earings of Aiming
70★★★★,Rakshasa Earings of Casting
70★★★★,Rakshasa Earings of Healing
70★★★★,Rakshasa Ring of Fending
70★★★★,Rakshasa Ring of Slaying
70★★★★,Rakshasa Ring of Aiming
70★★★★,Rakshasa Ring of Casting
70★★★★,Rakshasa Ring of Healing
70★★★★,Seiryu Statuette
80★,Titania Shadow Box
80★★,Prismatic Ingot
80★★,Alumina Whetsone
80★★,Marveilleuse
80★★,Pollux
80★★,Facet Needle
80★★,Facet Circlet of Fending
80★★,Facet Circlet of Striking
80★★,Facet Earrings of Fending
80★★,Facet Earrings of Slaying
80★★,Facet Earrings of Aiming
80★★,Facet Earrings of Casting
80★★,Facet Earrings of Healing
80★★,Facet Choker of Fending
80★★,Facet Choker of Slaying
80★★,Facet Choker of Aiming
80★★,Facet Choker of Casting
80★★,Facet Choker of Healing
80★★,Facet Bracelet of Fending
80★★,Facet Bracelet of Slaying
80★★,Facet Bracelet of Aiming
80★★,Facet Bracelet of Casting
80★★,Facet Bracelet of Healing
80★★,Facet Ring of Fending
80★★,Facet Ring of Slaying
80★★,Facet Ring of Aiming
80★★,Facet Ring of Casting
80★★,Facet Ring of Healing
80★★,Hades Trophy
15,Glamour Prism
50★,Mosshorn Earrings
50★,Rose Gold Earrings of Gathering
50★,Rose Gold Choker
50★★,Thick-rimmed Glasses
50★★★,Plumes of the Vortex
50★★★,Inferno Cudgel
50★★★,Inferno Rod
50★★★,Van of the Vortex
50★★★,Inferno Rapier
50★★★,Honor of the Vortex
50★★★,Manipulative Moggle Mogfoil
50★★★,Wile of the Vortex
50★★★,Heart of the Vortex
50★★★,Inferno Star Globe
50★★★,Lift of the Vortex
50★★★,Moonlit Moggle Moglobe
50★★★,Ruby Earrings
50★★★,Diamond Earrings
50★★★,Emerald Earrings
50★★★,Topaz Earrings
50★★★,Iolite Earrings
50★★★,Sapphire Earrings
50★★★,Ruby Choker
50★★★,Diamond Choker
50★★★,Emerald Choker
50★★★,Topaz Choker
50★★★,Iolite Choker
50★★★,Sapphire Choker
50★★★,Ruby Bracelet
50★★★,Diamond Bracelet
50★★★,Emerald Bracelet
50★★★,Topaz Bracelet
50★★★,Iolite Bracelet
50★★★,Sapphire Bracelet
50★★★,Ruby Ring
50★★★,Diamond Ring
50★★★,Emerald Ring
50★★★,Topaz Ring
50★★★,Iolite Ring
50★★★,Sapphire Ring
20,Oasis Cottage Roof (Stone)
20,Riviera Cottage Wall (Composite)
20,Oasis Cottage Wall (Stone)
21,Oasis Cottage Roof (Composite)
21,Glade Cottage Wall (Stone)
21,Oasis Cottage Wall (Composite)
22,Riviera Cottage Wall (Stone)
24,Oasis Placard
25,Ceramic Tile Flooring
29,Riviera Studded Door
30,Oasis Classical Door
30,Oasis Stone Chimney
31,Glade Classical Door
31,Masonwork Interior Wall
31,Masonwork Flooring
31,Riviera Roofed Wall
32,Glade Cobblestone Wall
33,Straight Stepping Stones
33,Curved Stepping Stones
34,Mosaic Interior Wall
35,Oasis House Roof (Stone)
36,Riviera Wall Chimney
36,Oasis Wall Chimney
36,Riviera House Wall (Composite)
36,Oasis House Wall (Stone)
37,Riviera Stone Chimney
38,Oasis House Roof (Composite)
38,Glade House Wall (Stone)
38,Oasis House Wall (Composite)
39,Riviera House Wall (Stone)
40,Oasis Cobble Flooring
41,Oasis Rounded Chimney
43,Oasis Stone Wall
45,Riviera Picket Wall
46,Oasis Hanging Placard
47,Cactuar Weathervane
50,Tiled Interior Wall
50,Tiled Flooring
50,Checkered Flooring
50,Amdapori Beacon
50,Riviera Stone Wall
50,Oasis Ornate Fence
50★,Star Chandelier
50★,Personal Astroscope
50★,Cragsoul Lamp
50★,Oasis Mansion Roof (Composite)
50★,Oasis Mansion Roof (Stone)
50★,Riviera Mansion Wall (Composite)
50★,Riviera Mansion Wall (Stone)
50★,Glade Mansion Wall (Stone)
50★,Oasis Mansion Wall (Composite)
50★,Oasis Mansion Wall (Stone)
50★,Oasis Fence
50★★,Marble Flooring
50★★,Monochrome Flooring
50★★,Sharlayan Flooring
50★★,Illumination Module
50★★,Pendant Lamp Planter
50★★,Titanic Cragsoul Lamp
50★★,Savage Arc of Triumph
50★★★,Ice Chandelier
50★★★,Garden Pond
50★★★,Regal Letter Box
50★★★★,Diamond Chandelier
53,Stained Crystal Interior Wall
56,Alpine Inner Wall
56,Alpine Flooring
61,Hingan Awning (Nanpu)
61,Hingan Hanging Bonbori Lamp
61,Hingan Cottage Roof (Nanpu)
63,Hingan Watchtower (Nanpu)
64,Hingan House Roof (Nanpu)
66,Hingan Chimbey (Kura-zukuri)
68,Hingan Awning (Mokuzo)
68,Hingan Mansion Roof (Nanpu)
76,Crystarium Chandelier
78,Eulmoran Marble Flooring
78,Eulmoran Chandelier
78,Jeweler's Stall
15,Brass Pricket
20,Oasis Partition
24,Oasis Lantern
27,Manor Candelabra
27,Weighing Scale
29,Mounted Flower Vase
30,White Rectangular Partition
32,Masonwork Stove
34,Lily Floor Lamp
34,Lily Wall Lamp
35,Ahriman Flower Vase
35,Ahriman Chronometer
37,Riviera Pillar
39,Ahriman Vase
39,Oasis Pillar
40,Misplaced Eyeglasses
42,Sylphic Chair
42,Sylphic Table
42,Gemscope
42,Sylphic Screen
43,Sylphic Cupboard
43,Sylphic Bookshelf
43,Sylphic Wall Lantern
44,Sylphic Dining Table
44,Sylphic Counter
46,Riviera Table Chronometer
46,Table Chronometer
48,Llymlaen's Embrace
48,Glade Wall Chronometer
48,Wall Chronometer
49,Astroscope
50,Mandragora Floor Lamp
50,Riviera Bathtub
50,Oasis Bathtub
50,Amdapori Wall Lantern
50★,Ivy Pillar
50★,Vodoriga Sculpture
50★,Vortex Couch
50★,Inferno Wall Lamp
50★★,Amigo Cactus Floor Lamp
50★★,Gargoyle Sculpture
50★★,Raging Vortex Couch
50★★,Megalodon Jaws
50★★,Demon Wall Sculpture
50★★,Blazing Inferno Wall Lamp
50★★★,Carbuncle Lantern
50★★★,Armorcraft Forge
50★★★,Emperor's Throne
50★★★,Carbuncle Chronometer
50★★★★,Syrcus Tower
55,Marimo Lamp
57,Fat Cat Bank
78,Necklace Display Stand
78,Vanity Mirror
80,Crystarium Mechanical Till
50★,Wolf Staff
50★,Wolf Planisphere
50★,Wolf Rubellite Earrings
50★,Wolf Zircon Earrings
50★,Wolf Tourmaline Earrings
50★,Wolf Amber Earrings
50★,Wolf Spinel Earrings
50★,Wolf Turquoise Earrings
50★,Wolf Rubellite Choker
50★,Wolf Zircon Choker
50★,Wolf Tourmaline Choker
50★,Wolf Amber Choker
50★,Wolf Spinel Choker
50★,Wolf Turquoise Choker
50★,Wolf Rubellite Bracelet
50★,Wolf Zircon Bracelet
50★,Wolf Tourmaline Bracelet
50★,Wolf Amber Bracelet
50★,Wolf Spinel Bracelet
50★,Wolf Turquoise Bracelet
50★,Wolf Rubellite Ring
50★,Wolf Zircon Ring
50★,Wolf Tourmaline Ring
50★,Wolf Amber Ring
50★,Wolf Spinel Ring
50★,Wolf Turquoise Ring
63,Sample Silver Ring
65,Precision Spectacles
68,Sample Chronometer
70,Tribute Orchestrion
70,Metal Gauntlets
73,Metal Worm Jar
75,Metal Trident
75,Intricate Censer
78,Nullifying Neckpiece
80,Enchanting Ring
20,Skybuilders' Ingot
40,Skybuilders' Rings
60,Skybuilders' Candelabra
70,Skybuilders' Stone
80,Skybuilders' Brazier
61,Replica Sky Pirate's Mask of Striking
61,Replica Sky Pirate's Mask of Scouting
61,Replica Sky Pirate's Cap of Healing
61,Replica Sky Pirate's Cap of Casting
61,Replica Sky Rat Mask of Fending
61,Replica Sky Rat Mask of Maiming
61,Replica Sky Rat Mask of Aiming
61,Replica Sky Rat Mask of Healing
61,Replica Sky Rat Mask of Casting
