Level,Name
60★★,Replica Dreadwyrm Boots of Striking
60★★,Replica Dreadwyrm Boots of Scouting
60★★,Replica Dreadwyrm Shoes of Casting
60★★,Replica Dreadwyrm Shoes of Healing
60★★,Sephirotic Barding
60★★,Pudding Settee
60★★★,Eikon Leather
60★★★,Eikon Leather Headgear of Maiming
60★★★,Eikon Leather Headgear of Striking
60★★★,Eikon Leather Headgear of Casting
60★★★,Eikon Leather Corselet of Maiming
60★★★,Eikon Leather Corselet of Striking
60★★★,Eikon Leather Corselet of Casting
60★★★,Expeditioner's Coat
60★★★,Eikon Leather Armguards of Maiming
60★★★,Eikon Leather Armguards of Striking
60★★★,Eikon Leather Armguards of Casting
60★★★,Expeditioner's Gloves
60★★★,Eikon Leather Ringbelt of Scouting
60★★★,Eikon Leather Ringbelt of Aiming
60★★★,Eikon Leather Breeches of Fending
60★★★,Eikon Leather Leg Guards of Maiming
60★★★,Eikon Leather Leg Guards of Striking
60★★★,Eikon Leather Thighboots of Scouting
60★★★,Eikon Leather Thighboots of Aiming
60★★★,Eikon Leather Leg Guards of Casting
60★★★,Eikon Leather Thighboots of Healing
60★★★,Expeditioner's Moccasins
60★★★,Expeditioner's Thighboots
60★★★,Peteinosaur Leather
60★★★,Ironworks Cap of Gathering
60★★★,Ironworks Vest of Gathering
60★★★,Ironworks Gloves of Gathering
60★★★,Ironworks Belt of Crafting
60★★★,Ironworks Belt of Gathering
60★★★,Ironworks Boots of Crafting
60★★★,Ironworks Boots of Gathering
60★★★,Horde Barding
60★★★★,Hemicyon Leather
60★★★★,Sky Rat Harness of Fending
60★★★★,Sky Rat Harness of Maiming
60★★★★,Sky Rat Harness of Striking
60★★★★,Sky Rat Harness of Scouting
60★★★★,Sky Rat Harness of Aiming
60★★★★,Sky Rat Harness of Casting
60★★★★,Sky Rat Harness of Healing
60★★★★,Hemiskin Gloves of Striking
60★★★★,Sky Rat Fingerless Gloves of Striking
60★★★★,Hemiskin Gloves of Scouting
60★★★★,Hemiskin Gloves of Aiming
60★★★★,Sky Rat Fingerless Gloves of Aiming
60★★★★,Sky Rat Fingerless Gloves of Casting
60★★★★,Hemiskin Brais of Fending
60★★★★,Hemiskin Brais of Maiming
60★★★★,Hemiskin Trousers of Striking
60★★★★,Hemiskin Trousers of Scouting
60★★★★,Hemiskin Trousers of Aiming
60★★★★,Sky Rat Hookboots of Fending
60★★★★,Sky Rat Hookboots of Maiming
60★★★★,Hemiskin Leggings of Striking
60★★★★,Hemiskin Leggings of Scouting
60★★★★,Sky Rat Hookboots of Scouting
60★★★★,Hemiskin Leggings of Aiming
60★★★★,Hemiskin Open-toe Boots of Casting
60★★★★,Hemiskin Open-toe Boots of Healing
60★★★★,Sky Rat Hookboots of Healing
70★,Taoist's Gloves
70★,Taoist's Shoes
70★,Guoc
70★★,True Griffin Leather
70★★,True Griffin Hat of Aiming
70★★,True Griffin Hat of Casting
70★★,True Griffin Hat of Healing
70★★,True Griffin Chestpiece of Striking
70★★,True Griffin Chestpiece of Scouting
70★★,True Griffin Bracers of Striking
70★★,True Griffin Bracers of Scouting
70★★,True Griffin Bracers of Aiming
70★★,True Griffin Gloves of Casting
70★★,True Griffin Gloves of Healing
70★★,Ala Mhigan Gloves of Crafting
70★★,Ala Mhigan Gloves of Gathering
70★★,True Griffin Breeches of Fending
70★★,True Griffin Breeches of Maiming
70★★,True Griffin Breeches of Aiming
70★★,True Griffin Bracers of Striking
70★★,True Griffin Bracers of Scouting
70★★,True Griffin Boots of Aiming
70★★,True Griffin Sandals of Casting
70★★,True Griffin Sandals of Healing
70★★,Ala Mhigan Shoes of Crafting
70★★,Ala Mhigan Shoes of Gathering
70★★,Boulevardier's Dress Shoes
70★★,Quaintrelle's Dress Shoes
70★★,Grand Chair
70★★★,Byakko Throne
70★★★,Ground Sloth Leather
70★★★,Slothskin Gloves of Scouting
70★★★,Slothskin Gloves of Aiming
70★★★,Onishi Tekko
70★★★,Yamashi Tekko
70★★★,Slothskin Belt of Fending
70★★★,Slothskin Belt of Maiming
70★★★,Slothskin Belt of Striking
70★★★,Slothskin Belt of Scouting
70★★★,Slothskin Belt of Aiming
70★★★,Slothskin Belt of Casting
70★★★,Slothskin Belt of Healing
70★★★,Slothskin Boots of Striking
70★★★,Slothskin Thighboots of Scouting
70★★★,Slothskin Boots of Aiming
70★★★,Slothskin Boots of Casting
70★★★,Slothskin Boots of Healing
70★★★,Onishi Zori
70★★★,Yamashi Zori
70★★★,Rain Boots
70★★★,Slothskin Necklace of Gathering
70★★★,Slothskin Armillae of Gathering
70★★★,Slothskin Ring of Gathering
70★★★★,Procoptodon Leather
70★★★★,Rakshasa Tekko of Striking
70★★★★,Rakshasa Tekko of Scouting
70★★★★,Rakshasa Tekko of Aiming
70★★★★,Rakshasa Tekko of Casting
70★★★★,Rakshasa Tekko of Healing
70★★★★,Rakshasa Obi of Fending
70★★★★,Rakshasa Obi of Maiming
70★★★★,Rakshasa Obi of Striking
70★★★★,Rakshasa Obi of Scouting
70★★★★,Rakshasa Obi of Aiming
70★★★★,Rakshasa Obi of Casting
70★★★★,Rakshasa Obi of Healing
70★★★★,Rakshasa Zori of Striking
70★★★★,Rakshasa Zori of Scouting
70★★★★,Rakshasa Zori of Aiming
70★★★★,Rakshasa Zori of Casting
70★★★★,Rakshasa Zori of Healing
80★,Steerhide Shoes
80★,Hooded Fireglass Leather Vest
80★,Adventurer's Hooded Vest
80★,Cropped Fireglass Leather Slops
80★★,Chalicotherium Leather
80★★,Facet Cap of Gathering
80★★,Facet Cyclas of Striking
80★★,Facet Gloves of Striking
80★★,Facet Gloves of Scouting
80★★,Facet Halfgloves of Casting
80★★,Facet Gloves of Crafting
80★★,Facet Chain Hose of Fending
80★★,Facet Bottoms of Maiming
80★★,Facet Bottoms of Scouting
80★★,Facet Sandals of Striking
80★★,Facet Thighboots of Scouting
80★★,Facet Boots of Aiming
80★★,Facet Boots of Casting
80★★,Facet Boots of Healing
80★★,Facet Boots of Crafting
80★★,Facet Boots of Gathering
80★★,Urban Boots
80★★,Rebel Boots
15,Glamour Prism
50★,Coeurl Talisman
50★,Coeurl Beach Halter
50★,Dodore Belt
50★,Dodore Survival Belt
50★,Coeurl Beach Maro
50★,Coeurl Beach Briefs
50★,Coeurl Beach Pareo
50★,Coeurl Beach Tanga
50★,Dodore Choker
50★,Dodore Ring
50★★,Gryphonskin Eyepatch
50★★,Best Man's Gaiters
50★★,Bridesmaid's Sandals
50★★★,Murderous Moggle Mogfists
50★★★,Augmented Saurian Shirt of Striking
50★★★,Augmented Saurian Tabard of Aiming
30,Arbor Flooring
36,Oasis Banner
39,Retainer Counter
40,Glade Banner
44,Riviera Banner
50,Morbol Chandelier
15,Glade Bench
28,Manor Sofa
28,Manor Stool
29,Manor Couch
35,Ahriman Chair
38,Glade Counter
40,Sheep Rug
41,Riviera Oval Rug
44,Glade Blossom Rug
46,Glade Armchair
47,Riviera Fringed Rug
48,Glade Couch
50,Morbol Chair
50,Morbol Bookshelf
50,Morbol Screen
50,Morbol Rug
50★,Tonberry Armchair
50★,Drinking Apkallu
50★,Stuffed Goblin
50★,Tonberry Couch
50★,Behemoth Wall Trophy
50★★★,Carbuncle Armchair
50★★★,Carbuncle Rug
63,Stuffed Dhalmel
70,Stuffed Gagana
78,Leather Sofa
50★,Wolf Jacket
50★,Wolf Armguards
50★,Wolf Ringbands
50★,Wolf Whipping Belt
50★,Wolf Belt
50★,Wolf Satchel Belt
50★,Wolf Breeches
50★,Wolf Brais
50★,Wolf Leg Guards
50★,Wolf Moccasins
50★,Wolf Duckbills
63,Large Dhalmel Cape
65,Grizzly Bear Gloves
68,Dashing Dhalmelskin Jacket
70,Large Gagana Cape
70,Canvas Repair Materials
73,Upholstery Repair Materials
75,Amaro Barding Repair Materials
75,Workshop Sign
78,Lute Repair Materials
80,Lute Modification Component
20,Skybuilders' Leather
40,Skybuilders' Leather Straps
60,Skybuilders' Rug
70,Skybuilders' Longboots
80,Skybuilders' Overalls
61,Replica Sky Pirate's Beret of Aiming
61,Replica Sky Pirate's Jacket of Striking
61,Replica Sky Pirate's Jacket of Scouting
61,Replica Sky Rat Harness of Fending
61,Replica Sky Rat Harness of Maiming
61,Replica Sky Rat Harness of Striking
61,Replica Sky Rat Harness of Aiming
61,Replica Sky Rat Harness of Scouting
61,Replica Sky Rat Harness of Healing
61,Replica Sky Rat Harness of Casting
61,Replica Sky Pirate's Gloves of Striking
61,Replica Sky Pirate's Gloves of Aiming
61,Replica Sky Pirate's Gloves of Scouting
61,Replica Sky Pirate's Gloves of Healing
61,Replica Sky Pirate's Gloves of Casting
61,Replica Sky Rat Fingerless Gloves of Striking
61,Replica Sky Rat Fingerless Gloves of Aiming
61,Replica Sky Rat Fingerless Gloves of Casting
61,Replica Sky Pirate's Boots of Fending
61,Replica Sky Pirate's Boots of Maiming
61,Replica Sky Pirate's Boots of Striking
61,Replica Sky Pirate's Boots of Aiming
61,Replica Sky Pirate's Boots of Scouting
61,Replica Sky Pirate's Boots of Healing
61,Replica Sky Pirate's Boots of Casting
61,Replica Sky Rat Hookboots of Fending
61,Replica Sky Rat Hookboots of Maiming
61,Replica Sky Rat Hookboots of Scouting
61,Replica Sky Rat Hookboots of Healing
